Fecha;Representante;CódigoProducto;Unidades
19/1/15;José Morales Huamán;B00K15Q2B0;3
20/1/15;Ana Paula Rojas Torres;B016B7INC2;23
20/1/15;Miguel Ángel Vega López;B015YCRYZM;2
20/1/15;Carla García Castro;B00F3J4B5S;3
20/1/15;Eduardo Castro Ruiz;B01KBH547A;3
20/1/15;Gabriela Ramírez Vargas;B01DZJFWNC;3
21/1/15;Ricardo Gómez Medina;B00NQGP42Y;23
21/1/15;Laura Flores Salazar;B00NQGP42Y;1
21/1/15;Juan Carlos Rodríguez Delgado;B00F3J4B5S;1
21/1/15;Luisa García Vásquez;B018IZ0SWI;1
21/1/15;Ana María Castro Salinas;B01LQV1YHO;3
21/1/15;Ana María Castro Chávez;B00NQGP42Y;3
21/1/15;Laura Flores Guzmán;B018IZ0SWI;2
22/1/15;Carlos González Medina;B01EYT1URO;1
22/1/15;Miguel Ángel Vega Torres;B01KBH547A;3
22/1/15;Rafaela Cáceres Castro;B01EYT1URO;1
22/1/15;Carla Fernández Mendoza;B016381QZA;2
22/1/15;Adrián Vega Ruiz;B00K15Q2B0;2
23/1/15;Diego Morales Castro;B00K15Q2B0;2
23/1/15;Ricardo Gómez Vargas;B01EYT1URO;15
23/1/15;Silvia Ramírez Rivera;B01DZJFWNC;13
23/1/15;Eduardo Cáceres Salazar;B00F3J4B5S;3
23/1/15;Juan Carlos Rodríguez Huamán;B016B7INC2;3
23/1/15;Gabriela Rojas Huerta;B01KBH547A;1
24/1/15;Verónica Quispe Rodríguez;B018IZ0SWI;1
24/1/15;Julio Vargas López;B01LQV1YHO;2
25/1/15;Valentina Torres Vega;B01EYT1URO;2
25/1/15;Mariana Ruiz Cruz;B016381QZA;2
25/1/15;Luis Torres Medina;B00F3J4B5S;2
25/1/15;Andrés Ramos Silva;B00K15Q2B0;7
25/1/15;Ana Paula Sánchez Vargas;B00NQGP42Y;3
25/1/15;Alejandro Ortega Salinas;B01DZJFWNC;1
26/1/15;Sofía Castro Valdez;B01KBH547A;1
26/1/15;Lucía Pérez Guerra;B01DZJFWNC;2
26/1/15;Sebastián Salazar Peña;B01KBH547A;3
27/1/15;Carolina Espinoza Ramírez;B01DZJFWNC;2
27/1/15;Manuel Rojas Cárdenas;B00K15Q2B0;1
27/1/15;Gabriela Navarro Gómez;B00K15Q2B0;18
27/1/15;Andrés Soto Paredes;B016B7INC2;1
28/1/15;Víctor García Soto;B016381QZA;4
28/1/15;Camila Paredes Delgado;B01EYT1URO;3
28/1/15;Valeria Tapia Castro;B00F3J4B5S;2
28/1/15;Eduardo Morales Sánchez;B016381QZA;3
28/1/15;María Fernández Vásquez;B00K15Q2B0;2
28/1/15;Jorge Huamán Flores;B018IZ0SWI;3
29/1/15;Daniela Chávez Paredes;B018IZ0SWI;3
29/1/15;José López Ramírez;B015YCRYZM;2
29/1/15;Ana María Vargas Vega;B00F3J4B5S;1
29/1/15;Carlos Rivera Castro;B01LQV1YHO;3
29/1/15;Brenda Torres Sánchez;B01KBH547A;2
29/1/15;Luis González López;B016B7INC2;2
29/1/15;Patricia Medina Vargas;B016381QZA;1
29/1/15;Miguel García Huamán;B018IZ0SWI;2
30/1/15;Adriana Rodríguez Silva;B01DZJFWNC;1
30/1/15;Juan Pérez Torres;B018IZ0SWI;1
30/1/15;Sofía Castro Salinas;B00F3J4B5S;3
30/1/15;Diego Morales López;B00NQGP42Y;1
30/1/15;Mariana Rojas Medina;B018IZ0SWI;1
31/1/15;Alejandro Soto Vásquez;B00J0O5J4Y;7
31/1/15;Valentina Vega Ruiz;B01LQV1YHO;3
31/1/15;Andrés Gómez Paredes;B01LQV1YHO;1
1/2/15;Gabriela Huamán Castro;B01EYT1URO;3
1/2/15;Eduardo Torres López;B016B7INC2;3
1/2/15;Carla Medina Vargas;B00F3J4B5S;17
1/2/15;Ricardo García Huerta;B01DZJFWNC;12
2/2/15;Laura Chávez Castro;B015YCRYZM;2
2/2/15;Carlos González Ruiz;B01KBH547A;19
2/2/15;Silvia Castro López;B018IZ0SWI;1
2/2/15;Juan Carlos Rodríguez Medina;B01KBH547A;1
2/2/15;Luisa Fernández Vargas;B00K15Q2B0;10
3/2/15;José Morales Huamán;B00F3J4B5S;2
3/2/15;Ana Paula Rojas Torres;B01LQV1YHO;1
3/2/15;Miguel Ángel Vega López;B016B7INC2;3
3/2/15;Carla García Castro;B01EYT1URO;1
3/2/15;Eduardo Castro Ruiz;B018IZ0SWI;1
3/2/15;Gabriela Ramírez Vargas;B01EYT1URO;1
4/2/15;Ricardo Gómez Medina;B00F3J4B5S;2
4/2/15;Laura Flores Salazar;B016381QZA;1
4/2/15;Juan Carlos Rodríguez Delgado;B016B7INC2;4
4/2/15;Luisa García Vásquez;B018IZ0SWI;1
4/2/15;Ana María Castro Salinas;B01LQV1YHO;11
4/2/15;Ana María Castro Chávez;B016381QZA;2
5/2/15;Laura Flores Guzmán;B01KBH547A;3
5/2/15;Carlos González Medina;B018IZ0SWI;8
5/2/15;Miguel Ángel Vega Torres;B015YCRYZM;1
5/2/15;Rafaela Cáceres Castro;B016381QZA;1
6/2/15;Carla Fernández Mendoza;B015YCRYZM;5
6/2/15;Adrián Vega Ruiz;B01EYT1URO;2
6/2/15;Diego Morales Castro;B00F3J4B5S;3
6/2/15;Ricardo Gómez Vargas;B00NQGP42Y;2
7/2/15;Luisa García López;B01DZJFWNC;1
7/2/15;Juan Carlos Rodríguez Huamán;B01KBH547A;3
7/2/15;Ana María Castro Chávez;B01DZJFWNC;4
8/2/15;Miguel Ángel Vega Torres;B00NQGP42Y;1
8/2/15;Carla Fernández Mendoza;B01EYT1URO;1
8/2/15;Ricardo Gómez Vargas;B01KBH547A;3
8/2/15;Silvia Ramírez Rivera;B018IZ0SWI;2
9/2/15;Diego Morales Castro;B00K15Q2B0;1
9/2/15;Gabriela Rojas Huerta;B00F3J4B5S;3
10/2/15;Eduardo Cáceres Salazar;B016B7INC2;3
10/2/15;Verónica Quispe Rodríguez;B018IZ0SWI;3
10/2/15;Carlos González Medina;B00NQGP42Y;2
10/2/15;Laura Flores Guzmán;B016381QZA;2
11/2/15;Julio Vargas López;B01LQV1YHO;2
11/2/15;Valentina Torres Vega;B00F3J4B5S;3
11/2/15;Andrés Ramos Silva;B01KBH547A;2
11/2/15;Mariana Ruiz Cruz;B016381QZA;2
11/2/15;Luis Torres Medina;B01LQV1YHO;2
12/2/15;Ana Paula Sánchez Vargas;B01KBH547A;2
12/2/15;Rafaela Cáceres Castro;B015YCRYZM;3
12/2/15;Alejandro Ortega Salinas;B00F3J4B5S;3
13/2/15;Camila Paredes Delgado;B018IZ0SWI;2
13/2/15;Víctor García Soto;B01EYT1URO;3
13/2/15;Sofía Castro Valdez;B015YCRYZM;2
13/2/15;Adrián Vega Ruiz;B01DZJFWNC;1
13/2/15;Lucía Pérez Guerra;B01KBH547A;3
13/2/15;Sebastián Salazar Peña;B018IZ0SWI;1
13/2/15;Carolina Espinoza Ramírez;B00F3J4B5S;1
13/2/15;Manuel Rojas Cárdenas;B00K15Q2B0;2
14/2/15;Gabriela Navarro Gómez;B015YCRYZM;2
14/2/15;Andrés Soto Paredes;B00F3J4B5S;3
14/2/15;Valeria Tapia Castro;B01DZJFWNC;2
14/2/15;Eduardo Morales Sánchez;B01LQV1YHO;22
14/2/15;María Fernández Vásquez;B018IZ0SWI;3
14/2/15;Jorge Huamán Flores;B01KBH547A;1
14/2/15;Daniela Chávez Paredes;B00J0O5J4Y;2
14/2/15;José López Ramírez;B00NQGP42Y;2
14/2/15;Ana María Vargas Vega;B00K15Q2B0;2
15/2/15;Carlos Rivera Castro;B016381QZA;4
15/2/15;Brenda Torres Sánchez;B01LQV1YHO;1
15/2/15;Luis González López;B00K15Q2B0;1
15/2/15;Patricia Medina Vargas;B018IZ0SWI;2
16/2/15;Miguel García Huamán;B016381QZA;2
16/2/15;Adriana Rodríguez Silva;B00NQGP42Y;1
16/2/15;Juan Pérez Torres;B015YCRYZM;4
17/2/15;Sofía Castro Salinas;B00NQGP42Y;3
17/2/15;Diego Morales López;B016381QZA;2
17/2/15;Mariana Rojas Medina;B01KBH547A;1
17/2/15;Alejandro Soto Vásquez;B018IZ0SWI;3
18/2/15;Valentina Vega Ruiz;B018IZ0SWI;15
18/2/15;Andrés Gómez Paredes;B01LQV1YHO;3
18/2/15;Gabriela Huamán Castro;B018IZ0SWI;3
18/2/15;Eduardo Torres López;B01KBH547A;1
18/2/15;Carla Medina Vargas;B01KBH547A;1
18/2/15;Ricardo García Huerta;B01EYT1URO;1
18/2/15;Laura Chávez Castro;B016381QZA;1
18/2/15;Carlos González Ruiz;B018IZ0SWI;1
18/2/15;Silvia Castro López;B01EYT1URO;3
18/2/15;Juan Carlos Rodríguez Medina;B00K15Q2B0;3
18/2/15;Luisa Fernández Vargas;B01DZJFWNC;3
18/2/15;José Morales Huamán;B01DZJFWNC;3
18/2/15;Ana Paula Rojas Torres;B00NQGP42Y;2
18/2/15;Miguel Ángel Vega López;B00NQGP42Y;1
18/2/15;Carla García Castro;B01KBH547A;2
18/2/15;Eduardo Castro Ruiz;B00K15Q2B0;2
19/2/15;Gabriela Ramírez Vargas;B018IZ0SWI;2
19/2/15;Ricardo Gómez Medina;B00F3J4B5S;2
19/2/15;Laura Flores Salazar;B01DZJFWNC;2
19/2/15;Juan Carlos Rodríguez Delgado;B01EYT1URO;3
19/2/15;Luisa García Vásquez;B01DZJFWNC;2
19/2/15;Ana María Castro Salinas;B018IZ0SWI;2
19/2/15;Ana María Castro Chávez;B00F3J4B5S;2
20/2/15;Laura Flores Guzmán;B015YCRYZM;2
20/2/15;Carlos González Medina;B00F3J4B5S;3
21/2/15;Miguel Ángel Vega Torres;B00J0O5J4Y;2
21/2/15;Rafaela Cáceres Castro;B00J0O5J4Y;3
21/2/15;Carla Fernández Mendoza;B01EYT1URO;4
21/2/15;Adrián Vega Ruiz;B018IZ0SWI;3
21/2/15;Diego Morales Castro;B00F3J4B5S;2
21/2/15;Ricardo Gómez Vargas;B01DZJFWNC;5
21/2/15;Silvia Ramírez Rivera;B00K15Q2B0;2
22/2/15;Eduardo Cáceres Salazar;B016B7INC2;1
22/2/15;Juan Carlos Rodríguez Huamán;B00K15Q2B0;2
22/2/15;Gabriela Rojas Huerta;B016381QZA;1
22/2/15;Verónica Quispe Rodríguez;B01KBH547A;2
22/2/15;Julio Vargas López;B00F3J4B5S;1
22/2/15;Valentina Torres Vega;B00K15Q2B0;2
22/2/15;Mariana Ruiz Cruz;B018IZ0SWI;1
23/2/15;Luis Torres Medina;B00F3J4B5S;2
23/2/15;Andrés Ramos Silva;B018IZ0SWI;16
23/2/15;Ana Paula Sánchez Vargas;B018IZ0SWI;3
23/2/15;Alejandro Ortega Salinas;B00K15Q2B0;3
24/2/15;Sofía Castro Valdez;B00NQGP42Y;1
24/2/15;Lucía Pérez Guerra;B00J0O5J4Y;2
24/2/15;Sebastián Salazar Peña;B01KBH547A;2
24/2/15;Carolina Espinoza Ramírez;B00NQGP42Y;4
24/2/15;Manuel Rojas Cárdenas;B018IZ0SWI;2
25/2/15;Gabriela Navarro Gómez;B018IZ0SWI;2
25/2/15;Andrés Soto Paredes;B00K15Q2B0;2
25/2/15;Víctor García Soto;B00K15Q2B0;4
25/2/15;Camila Paredes Delgado;B01KBH547A;3
25/2/15;Valeria Tapia Castro;B00F3J4B5S;1
25/2/15;Eduardo Morales Sánchez;B01EYT1URO;1
26/2/15;María Fernández Vásquez;B018IZ0SWI;3
26/2/15;Jorge Huamán Flores;B00K15Q2B0;4
26/2/15;Daniela Chávez Paredes;B01DZJFWNC;2
26/2/15;José López Ramírez;B00K15Q2B0;2
26/2/15;Ana María Vargas Vega;B016381QZA;3
27/2/15;Carlos Rivera Castro;B00F3J4B5S;10
27/2/15;Brenda Torres Sánchez;B016B7INC2;2
27/2/15;Luis González López;B01DZJFWNC;1
28/2/15;Patricia Medina Vargas;B00J0O5J4Y;3
28/2/15;Miguel García Huamán;B01KBH547A;1
28/2/15;Adriana Rodríguez Silva;B00K15Q2B0;2
28/2/15;Juan Pérez Torres;B016B7INC2;1
28/2/15;Sofía Castro Salinas;B01KBH547A;3
28/2/15;Diego Morales López;B00NQGP42Y;3
1/3/15;Mariana Rojas Medina;B00F3J4B5S;1
1/3/15;Alejandro Soto Vásquez;B00J0O5J4Y;4
2/3/15;Valentina Vega Ruiz;B018IZ0SWI;2
2/3/15;Andrés Gómez Paredes;B00F3J4B5S;1
2/3/15;Gabriela Huamán Castro;B01LQV1YHO;2
2/3/15;Eduardo Torres López;B01KBH547A;3
2/3/15;Carla Medina Vargas;B00K15Q2B0;1
3/3/15;Ricardo García Huerta;B00F3J4B5S;1
3/3/15;Laura Chávez Castro;B00F3J4B5S;2
3/3/15;Carlos González Ruiz;B00NQGP42Y;3
4/3/15;Silvia Castro López;B00K15Q2B0;2
4/3/15;Juan Carlos Rodríguez Medina;B016B7INC2;3
5/3/15;Luisa Fernández Vargas;B018IZ0SWI;1
5/3/15;José Morales Huamán;B00K15Q2B0;1
5/3/15;Ana Paula Rojas Torres;B01EYT1URO;2
5/3/15;Miguel Ángel Vega López;B01KBH547A;2
5/3/15;Carla García Castro;B01DZJFWNC;1
6/3/15;Eduardo Castro Ruiz;B01EYT1URO;1
6/3/15;Gabriela Ramírez Vargas;B016381QZA;1
6/3/15;Ricardo Gómez Medina;B01EYT1URO;3
6/3/15;Laura Flores Salazar;B01DZJFWNC;2
6/3/15;Juan Carlos Rodríguez Delgado;B018IZ0SWI;6
7/3/15;Luisa García Vásquez;B00F3J4B5S;3
7/3/15;Ana María Castro Salinas;B00K15Q2B0;2
7/3/15;Ana María Castro Chávez;B00K15Q2B0;1
7/3/15;Laura Flores Guzmán;B00F3J4B5S;2
7/3/15;Carlos González Medina;B00NQGP42Y;1
7/3/15;Miguel Ángel Vega Torres;B018IZ0SWI;2
7/3/15;Rafaela Cáceres Castro;B018IZ0SWI;2
8/3/15;Carla Fernández Mendoza;B00NQGP42Y;3
8/3/15;Adrián Vega Ruiz;B00K15Q2B0;2
8/3/15;Diego Morales Castro;B01KBH547A;2
8/3/15;Ricardo Gómez Vargas;B018IZ0SWI;2
8/3/15;Silvia Ramírez Rivera;B00K15Q2B0;2
8/3/15;Eduardo Cáceres Salazar;B01LQV1YHO;19
9/3/15;Juan Carlos Rodríguez Huamán;B00K15Q2B0;1
10/3/15;Gabriela Rojas Huerta;B01LQV1YHO;3
10/3/15;Verónica Quispe Rodríguez;B01DZJFWNC;2
10/3/15;Julio Vargas López;B01LQV1YHO;4
10/3/15;Valentina Torres Vega;B018IZ0SWI;3
10/3/15;Mariana Ruiz Cruz;B01EYT1URO;3
10/3/15;Luis Torres Medina;B01DZJFWNC;1
11/3/15;Andrés Ramos Silva;B018IZ0SWI;4
11/3/15;Ana Paula Sánchez Vargas;B018IZ0SWI;2
11/3/15;Alejandro Ortega Salinas;B016381QZA;8
11/3/15;Sofía Castro Valdez;B016381QZA;1
11/3/15;Lucía Pérez Guerra;B01LQV1YHO;3
12/3/15;Sebastián Salazar Peña;B01DZJFWNC;3
12/3/15;Carolina Espinoza Ramírez;B016381QZA;1
12/3/15;Manuel Rojas Cárdenas;B00F3J4B5S;1
12/3/15;Gabriela Navarro Gómez;B01KBH547A;2
13/3/15;Andrés Soto Paredes;B00F3J4B5S;1
13/3/15;Víctor García Soto;B01EYT1URO;2
13/3/15;Camila Paredes Delgado;B01LQV1YHO;2
13/3/15;Valeria Tapia Castro;B018IZ0SWI;1
13/3/15;Eduardo Morales Sánchez;B00F3J4B5S;3
14/3/15;María Fernández Vásquez;B015YCRYZM;10
14/3/15;Jorge Huamán Flores;B016381QZA;3
14/3/15;Daniela Chávez Paredes;B016381QZA;2
14/3/15;José López Ramírez;B016381QZA;2
14/3/15;Ana María Vargas Vega;B00NQGP42Y;3
14/3/15;Carlos Rivera Castro;B00NQGP42Y;2
14/3/15;Brenda Torres Sánchez;B01DZJFWNC;3
15/3/15;Luis González López;B01KBH547A;2
15/3/15;Patricia Medina Vargas;B01EYT1URO;1
15/3/15;Miguel García Huamán;B00K15Q2B0;2
16/3/15;Adriana Rodríguez Silva;B00K15Q2B0;4
16/3/15;Juan Pérez Torres;B00K15Q2B0;2
16/3/15;Sofía Castro Salinas;B01EYT1URO;2
16/3/15;Diego Morales López;B01EYT1URO;2
16/3/15;Mariana Rojas Medina;B00F3J4B5S;1
16/3/15;Alejandro Soto Vásquez;B018IZ0SWI;1
16/3/15;Valentina Vega Ruiz;B01DZJFWNC;2
17/3/15;Andrés Gómez Paredes;B00K15Q2B0;2
17/3/15;Gabriela Huamán Castro;B01KBH547A;2
17/3/15;Eduardo Torres López;B01KBH547A;3
18/3/15;Carla Medina Vargas;B01DZJFWNC;2
18/3/15;Ricardo García Huerta;B00K15Q2B0;1
18/3/15;Laura Chávez Castro;B01KBH547A;1
18/3/15;Carlos González Ruiz;B00F3J4B5S;3
19/3/15;Silvia Castro López;B00F3J4B5S;2
19/3/15;Juan Carlos Rodríguez Medina;B00F3J4B5S;4
19/3/15;Luisa Fernández Vargas;B00F3J4B5S;24
20/3/15;José Morales Huamán;B01LQV1YHO;2
20/3/15;Ana Paula Rojas Torres;B00K15Q2B0;2
20/3/15;Miguel Ángel Vega López;B00K15Q2B0;1
21/3/15;Carla García Castro;B01DZJFWNC;2
21/3/15;Eduardo Castro Ruiz;B018IZ0SWI;1
22/3/15;Gabriela Ramírez Vargas;B016B7INC2;1
22/3/15;Ricardo Gómez Medina;B00F3J4B5S;1
22/3/15;Laura Flores Salazar;B00NQGP42Y;2
22/3/15;Juan Carlos Rodríguez Delgado;B00NQGP42Y;11
22/3/15;Luisa García Vásquez;B00NQGP42Y;3
23/3/15;Ana María Castro Salinas;B01EYT1URO;1
23/3/15;Ana María Castro Chávez;B01EYT1URO;2
23/3/15;Laura Flores Guzmán;B018IZ0SWI;17
24/3/15;Carlos González Medina;B00NQGP42Y;2
24/3/15;Miguel Ángel Vega Torres;B016B7INC2;2
24/3/15;Rafaela Cáceres Castro;B018IZ0SWI;1
24/3/15;Carla Fernández Mendoza;B00F3J4B5S;3
24/3/15;Adrián Vega Ruiz;B00J0O5J4Y;4
25/3/15;Diego Morales Castro;B01DZJFWNC;2
25/3/15;Ricardo Gómez Vargas;B018IZ0SWI;2
25/3/15;Silvia Ramírez Rivera;B01KBH547A;2
25/3/15;Eduardo Cáceres Salazar;B01LQV1YHO;2
25/3/15;Juan Carlos Rodríguez Huamán;B016381QZA;2
25/3/15;Gabriela Rojas Huerta;B00K15Q2B0;2
25/3/15;Verónica Quispe Rodríguez;B01KBH547A;2
26/3/15;Julio Vargas López;B00F3J4B5S;3
26/3/15;Valentina Torres Vega;B00K15Q2B0;2
26/3/15;Mariana Ruiz Cruz;B00K15Q2B0;2
26/3/15;Luis Torres Medina;B018IZ0SWI;2
27/3/15;Andrés Ramos Silva;B00K15Q2B0;2
27/3/15;Ana Paula Sánchez Vargas;B01EYT1URO;1
27/3/15;Alejandro Ortega Salinas;B01KBH547A;3
27/3/15;Sofía Castro Valdez;B00K15Q2B0;3
27/3/15;Lucía Pérez Guerra;B00NQGP42Y;3
27/3/15;Sebastián Salazar Peña;B018IZ0SWI;3
27/3/15;Carolina Espinoza Ramírez;B018IZ0SWI;2
27/3/15;Manuel Rojas Cárdenas;B00F3J4B5S;1
28/3/15;Gabriela Navarro Gómez;B00K15Q2B0;1
28/3/15;Andrés Soto Paredes;B018IZ0SWI;2
28/3/15;Víctor García Soto;B01KBH547A;3
29/3/15;Camila Paredes Delgado;B00K15Q2B0;2
29/3/15;Valeria Tapia Castro;B01LQV1YHO;3
29/3/15;Eduardo Morales Sánchez;B00NQGP42Y;3
29/3/15;María Fernández Vásquez;B00NQGP42Y;2
30/3/15;Jorge Huamán Flores;B00NQGP42Y;3
31/3/15;Daniela Chávez Paredes;B01KBH547A;2
31/3/15;José López Ramírez;B00J0O5J4Y;1
1/4/15;Ana María Vargas Vega;B01DZJFWNC;2
1/4/15;Carlos Rivera Castro;B018IZ0SWI;2
1/4/15;Brenda Torres Sánchez;B01DZJFWNC;1
1/4/15;Luis González López;B00F3J4B5S;2
1/4/15;Patricia Medina Vargas;B00K15Q2B0;3
1/4/15;Miguel García Huamán;B00NQGP42Y;3
2/4/15;Adriana Rodríguez Silva;B018IZ0SWI;1
2/4/15;Juan Pérez Torres;B00K15Q2B0;1
2/4/15;Sofía Castro Salinas;B00K15Q2B0;2
2/4/15;Diego Morales López;B018IZ0SWI;11
3/4/15;Mariana Rojas Medina;B00K15Q2B0;3
3/4/15;Alejandro Soto Vásquez;B01EYT1URO;2
4/4/15;Valentina Vega Ruiz;B00NQGP42Y;1
4/4/15;Andrés Gómez Paredes;B018IZ0SWI;1
4/4/15;Gabriela Huamán Castro;B00J0O5J4Y;2
4/4/15;Eduardo Torres López;B01EYT1URO;7
4/4/15;Carla Medina Vargas;B01LQV1YHO;3
4/4/15;Ricardo García Huerta;B01KBH547A;3
5/4/15;Laura Chávez Castro;B00NQGP42Y;1
5/4/15;Carlos González Ruiz;B00F3J4B5S;1
5/4/15;Silvia Castro López;B00K15Q2B0;1
5/4/15;Juan Carlos Rodríguez Medina;B00F3J4B5S;3
6/4/15;Luisa Fernández Vargas;B00F3J4B5S;1
6/4/15;José Morales Huamán;B00K15Q2B0;2
6/4/15;Ana Paula Rojas Torres;B018IZ0SWI;3
6/4/15;Miguel Ángel Vega López;B00J0O5J4Y;1
6/4/15;Carla García Castro;B00F3J4B5S;3
7/4/15;Eduardo Castro Ruiz;B00K15Q2B0;20
7/4/15;Gabriela Ramírez Vargas;B01DZJFWNC;2
8/4/15;Ricardo Gómez Medina;B01KBH547A;2
8/4/15;Laura Flores Salazar;B00J0O5J4Y;3
8/4/15;Juan Carlos Rodríguez Delgado;B00K15Q2B0;1
9/4/15;Luisa García Vásquez;B016381QZA;2
9/4/15;Ana María Castro Salinas;B00F3J4B5S;3
9/4/15;Ana María Castro Chávez;B018IZ0SWI;2
9/4/15;Laura Flores Guzmán;B00F3J4B5S;2
9/4/15;Carlos González Medina;B01LQV1YHO;3
9/4/15;Miguel Ángel Vega Torres;B01LQV1YHO;3
9/4/15;Rafaela Cáceres Castro;B016381QZA;3
10/4/15;Carla Fernández Mendoza;B00NQGP42Y;2
10/4/15;Adrián Vega Ruiz;B00K15Q2B0;2
10/4/15;Diego Morales Castro;B01EYT1URO;2
10/4/15;Ricardo Gómez Vargas;B018IZ0SWI;1
10/4/15;Silvia Ramírez Rivera;B018IZ0SWI;1
11/4/15;Eduardo Cáceres Salazar;B018IZ0SWI;2
11/4/15;Juan Carlos Rodríguez Huamán;B016B7INC2;2
12/4/15;Gabriela Rojas Huerta;B00K15Q2B0;16
12/4/15;Verónica Quispe Rodríguez;B01KBH547A;3
12/4/15;Julio Vargas López;B01KBH547A;23
12/4/15;Valentina Torres Vega;B01EYT1URO;3
12/4/15;Mariana Ruiz Cruz;B016B7INC2;2
13/4/15;Luis Torres Medina;B01DZJFWNC;1
13/4/15;Andrés Ramos Silva;B00NQGP42Y;1
13/4/15;Ana Paula Sánchez Vargas;B018IZ0SWI;3
13/4/15;Alejandro Ortega Salinas;B01DZJFWNC;2
13/4/15;Sofía Castro Valdez;B016381QZA;2
14/4/15;Lucía Pérez Guerra;B00F3J4B5S;1
14/4/15;Sebastián Salazar Peña;B018IZ0SWI;2
15/4/15;Carolina Espinoza Ramírez;B00K15Q2B0;21
15/4/15;Manuel Rojas Cárdenas;B01LQV1YHO;2
16/4/15;Gabriela Navarro Gómez;B00K15Q2B0;3
17/4/15;Andrés Soto Paredes;B01KBH547A;2
17/4/15;Víctor García Soto;B01DZJFWNC;2
18/4/15;Camila Paredes Delgado;B01DZJFWNC;2
18/4/15;Valeria Tapia Castro;B018IZ0SWI;2
18/4/15;Eduardo Morales Sánchez;B01KBH547A;2
18/4/15;María Fernández Vásquez;B00NQGP42Y;2
19/4/15;Jorge Huamán Flores;B00F3J4B5S;18
19/4/15;Daniela Chávez Paredes;B00K15Q2B0;2
19/4/15;José López Ramírez;B016381QZA;3
20/4/15;Ana María Vargas Vega;B00NQGP42Y;2
20/4/15;Carlos Rivera Castro;B015YCRYZM;3
20/4/15;Brenda Torres Sánchez;B00K15Q2B0;3
21/4/15;Luis González López;B00K15Q2B0;10
21/4/15;Patricia Medina Vargas;B00NQGP42Y;16
21/4/15;Miguel García Huamán;B00NQGP42Y;2
21/4/15;Adriana Rodríguez Silva;B016B7INC2;14
21/4/15;Juan Pérez Torres;B00J0O5J4Y;2
21/4/15;Sofía Castro Salinas;B018IZ0SWI;1
22/4/15;Diego Morales López;B01EYT1URO;4
23/4/15;Mariana Rojas Medina;B01KBH547A;2
23/4/15;Alejandro Soto Vásquez;B018IZ0SWI;3
23/4/15;Valentina Vega Ruiz;B016B7INC2;1
23/4/15;Andrés Gómez Paredes;B018IZ0SWI;4
23/4/15;Gabriela Huamán Castro;B00NQGP42Y;2
24/4/15;Eduardo Torres López;B01DZJFWNC;2
24/4/15;Carla Medina Vargas;B00K15Q2B0;3
24/4/15;Ricardo García Huerta;B01LQV1YHO;2
24/4/15;Laura Chávez Castro;B01EYT1URO;1
24/4/15;Carlos González Ruiz;B01DZJFWNC;24
24/4/15;Silvia Castro López;B00K15Q2B0;3
24/4/15;Juan Carlos Rodríguez Medina;B00K15Q2B0;3
25/4/15;Luisa Fernández Vargas;B00NQGP42Y;3
25/4/15;José Morales Huamán;B00NQGP42Y;2
25/4/15;Ana Paula Rojas Torres;B00F3J4B5S;1
26/4/15;Miguel Ángel Vega López;B01LQV1YHO;2
26/4/15;Carla García Castro;B01EYT1URO;3
26/4/15;Eduardo Castro Ruiz;B01KBH547A;2
26/4/15;Gabriela Ramírez Vargas;B00F3J4B5S;2
26/4/15;Ricardo Gómez Medina;B01KBH547A;2
27/4/15;Laura Flores Salazar;B018IZ0SWI;2
27/4/15;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
27/4/15;Luisa García Vásquez;B01EYT1URO;3
28/4/15;Ana María Castro Salinas;B01DZJFWNC;3
28/4/15;Ana María Castro Chávez;B016B7INC2;3
29/4/15;Laura Flores Guzmán;B018IZ0SWI;1
30/4/15;Carlos González Medina;B016381QZA;3
30/4/15;Miguel Ángel Vega Torres;B01KBH547A;1
30/4/15;Rafaela Cáceres Castro;B01LQV1YHO;12
30/4/15;Carla Fernández Mendoza;B018IZ0SWI;1
30/4/15;Adrián Vega Ruiz;B00K15Q2B0;1
30/4/15;Diego Morales Castro;B016B7INC2;1
1/5/15;Ricardo Gómez Vargas;B00K15Q2B0;3
1/5/15;Silvia Ramírez Rivera;B018IZ0SWI;3
1/5/15;Eduardo Cáceres Salazar;B00K15Q2B0;2
1/5/15;Juan Carlos Rodríguez Huamán;B015YCRYZM;3
2/5/15;Gabriela Rojas Huerta;B00K15Q2B0;1
2/5/15;Verónica Quispe Rodríguez;B018IZ0SWI;1
2/5/15;Julio Vargas López;B016381QZA;3
2/5/15;Valentina Torres Vega;B00NQGP42Y;1
2/5/15;Mariana Ruiz Cruz;B00NQGP42Y;3
2/5/15;Luis Torres Medina;B016381QZA;10
2/5/15;Andrés Ramos Silva;B01EYT1URO;3
2/5/15;Ana Paula Sánchez Vargas;B00F3J4B5S;1
2/5/15;Alejandro Ortega Salinas;B01LQV1YHO;3
2/5/15;Sofía Castro Valdez;B01KBH547A;1
3/5/15;Lucía Pérez Guerra;B00F3J4B5S;2
4/5/15;Sebastián Salazar Peña;B018IZ0SWI;3
4/5/15;Carolina Espinoza Ramírez;B018IZ0SWI;2
4/5/15;Manuel Rojas Cárdenas;B015YCRYZM;3
5/5/15;Gabriela Navarro Gómez;B016B7INC2;2
